order	chapterOrder	chapterId	chapterTitle	lineOrder	lineId	kind	key	file	source
1201	18	azalea	第八章	8	azalea:009	line_text	azalea:009:text	07-azalea.js	A-017听见这句话的时候，心里先是一空。她从来没想过，会有人把“先确认一切都准备好了”当成本能。
1202	18	azalea	第八章	9	azalea:010	line_location	azalea:010:location	07-azalea.js	喷泉边
1203	18	azalea	第八章	9	azalea:010	line_speaker	azalea:010:speaker	07-azalea.js	旁白
1204	18	azalea	第八章	9	azalea:010	line_text	azalea:010:text	07-azalea.js	正说着，Hana从回廊那头走过来，像又把休息这件事忘到了身后。Azalea只看了她一眼，就把那只已经凉掉的茶杯轻轻换开，把温热的那一杯推到她掌心。
1205	18	azalea	第八章	10	azalea:011	line_location	azalea:011:location	07-azalea.js	喷泉边
1206	18	azalea	第八章	10	azalea:011	line_speaker	azalea:011:speaker	07-azalea.js	旁白
1207	18	azalea	第八章	10	azalea:011	line_text	azalea:011:text	07-azalea.js	然后她抬手，把Hana被风吹松的披肩重新按回肩头，动作熟得像已经做过无数次。那不是侍候，更像她早就把另一个人的冷暖、作息和忘记照顾自己的那一部分接到了自己手里。
1208	18	azalea	第八章	11	azalea:012	line_location	azalea:012:location	07-azalea.js	喷泉边
1209	18	azalea	第八章	11	azalea:012	line_speaker	azalea:012:speaker	07-azalea.js	Azalea
1210	18	azalea	第八章	11	azalea:012	line_text	azalea:012:text	07-azalea.js	别总站在风口。
1211	18	azalea	第八章	12	azalea:013	line_location	azalea:013:location	07-azalea.js	喷泉边
1212	18	azalea	第八章	12	azalea:013	line_speaker	azalea:013:speaker	07-azalea.js	Azalea
1213	18	azalea	第八章	12	azalea:013	line_text	azalea:013:text	07-azalea.js	茶先喝完。
1214	18	azalea	第八章	13	azalea:014	line_location	azalea:014:location	07-azalea.js	喷泉边
1215	18	azalea	第八章	13	azalea:014	line_speaker	azalea:014:speaker	07-azalea.js	旁白
1216	18	azalea	第八章	13	azalea:014	line_text	azalea:014:text	07-azalea.js	Hana低头看了看手里的茶，竟真的很轻地应了一声。A-017望着这一幕，第一次意识到，也有人会被这样理所当然地接住。
1217	18	azalea	第八章	14	azalea:015	line_location	azalea:015:location	07-azalea.js	回忆
1218	18	azalea	第八章	14	azalea:015	line_speaker	azalea:015:speaker	07-azalea.js	Hana
1219	18	azalea	第八章	14	azalea:015	line_text	azalea:015:text	07-azalea.js	后来，Hana把Azalea的故事讲给她听。旧宅。病弱的夫人。总系不好鞋带的小女孩。还有傍晚会被她弹得很轻很稳的那架旧钢琴。
1220	18	azalea	第八章	15	azalea:016	line_location	azalea:016:location	07-azalea.js	回忆
1221	18	azalea	第八章	15	azalea:016	line_speaker	azalea:016:speaker	07-azalea.js	旁白
1222	18	azalea	第八章	15	azalea:016	line_text	azalea:016:text	07-azalea.js	她会在弹琴前先把琴凳的位置调好，会在乐谱角上压一枚不反光的小夹子，会先蹲下来替那个女孩把鞋带系成两边对称的兔耳，再起身提醒她把牛奶喝完。
1223	18	azalea	第八章	16	azalea:017	line_location	azalea:017:location	07-azalea.js	回忆
1224	18	azalea	第八章	16	azalea:017	line_speaker	azalea:017:speaker	07-azalea.js	旁白
1225	18	azalea	第八章	16	azalea:017	line_text	azalea:017:text	07-azalea.js	火烧起来的时候，Azalea已经把很多人往外带到了门口。可她还是回头了。不是为了把自己带出去，而是为了确认楼上是不是还有人没有下来。
1226	18	azalea	第八章	17	azalea:018	line_location	azalea:018:location	07-azalea.js	回忆
1227	18	azalea	第八章	17	azalea:018	line_speaker	azalea:018:speaker	07-azalea.js	旁白
1228	18	azalea	第八章	17	azalea:018	line_text	azalea:018:text	07-azalea.js	那时候雷雨很大，火顺着帘布往上窜，旧宅一截一截塌下去。她停下来的地方，本来不是旋律该结束的位置，也不是歌该断掉的位置。那其实只是她心里最后一遍还没确认完的名单。
1229	18	azalea	第八章	18	azalea:019	line_location	azalea:019:location	07-azalea.js	回忆
1230	18	azalea	第八章	18	azalea:019	line_speaker	azalea:019:speaker	07-azalea.js	Hana
1231	18	azalea	第八章	18	azalea:019	line_text	azalea:019:text	07-azalea.js	她不是被火留下的。
1232	18	azalea	第八章	19	azalea:020	line_location	azalea:020:location	07-azalea.js	回忆
1233	18	azalea	第八章	19	azalea:020	line_speaker	azalea:020:speaker	07-azalea.js	Hana
1234	18	azalea	第八章	19	azalea:020	line_text	azalea:020:text	07-azalea.js	她是被“我还没有确认完”这件事留下的。
1235	18	azalea	第八章	20	azalea:021	line_location	azalea:021:location	07-azalea.js	喷泉边
1236	18	azalea	第八章	20	azalea:021	line_speaker	azalea:021:speaker	07-azalea.js	旁白
1237	18	azalea	第八章	20	azalea:021	line_text	azalea:021:text	07-azalea.js	那天傍晚，Azalea唱到一半又停住了。可这一次，A-017已经知道，她停下不是因为忘词，也不是因为唱不下去。她只是在听，听这个庭院里是不是还有什么地方，仍然没有被确认妥当。
1238	18	azalea	第八章	21	azalea:022	line_location	azalea:022:location	07-azalea.js	喷泉边
1239	18	azalea	第八章	21	azalea:022	line_speaker	azalea:022:speaker	07-azalea.js	旁白
1240	18	azalea	第八章	21	azalea:022	line_text	azalea:022:text	07-azalea.js	远处，Yume 在风里极轻地合了一下册子，像替谁把某条尚未划掉的条目按平。歌声再续上时，A-017终于听懂：那不是取悦耳朵的旋律，是在问——还有谁没被算进“可以安心”的那一侧。
1241		meiling	第九章			chapter_title	meiling:title	08-meiling.js	第九章
1242		meiling	第九章			chapter_subtitle	meiling:subtitle	08-meiling.js	Meiling
1243		meiling	第九章			chapter_location	meiling:location	08-meiling.js	再慢一步
1244	19	meiling	第九章	0	meiling:001	line_eyebrow	meiling:001:eyebrow	08-meiling.js	Chapter 09
1245	19	meiling	第九章	0	meiling:001	line_title	meiling:001:title	08-meiling.js	Meiling
1246	19	meiling	第九章	0	meiling:001	line_subtitle	meiling:001:subtitle	08-meiling.js	努力把所有事都做好，也不一定会被谁记住。
1247	19	meiling	第九章	0	meiling:001	line_location	meiling:001:location	08-meiling.js	再慢一步
1248	19	meiling	第九章	0	meiling:001	line_bgmName	meiling:001:bgmName	08-meiling.js	庭院日常
1249	19	meiling	第九章	1	meiling:002	line_location	meiling:002:location	08-meiling.js	庭院长桌
1250	19	meiling	第九章	1	meiling:002	line_speaker	meiling:002:speaker	08-meiling.js	旁白
1251	19	meiling	第九章	1	meiling:002	line_text	meiling:002:text	08-meiling.js	Meiling在庭院里最常做的事，是清点。数杯子，数椅子，数今天风里又吹落了几片叶子。
1252	19	meiling	第九章	2	meiling:003	line_location	meiling:003:location	08-meiling.js	庭院长桌
1253	19	meiling	第九章	2	meiling:003	line_speaker	meiling:003:speaker	08-meiling.js	旁白
1254	19	meiling	第九章	2	meiling:003	line_text	meiling:003:text	08-meiling.js	她并不总能数对。可她还是一遍一遍数，像只要数字还能重新开始，某些消失就不算彻底。
1255	19	meiling	第九章	3	meiling:004	line_location	meiling:004:location	08-meiling.js	庭院长桌
1256	19	meiling	第九章	3	meiling:004	line_speaker	meiling:004:speaker	08-meiling.js	Meiling
1257	19	meiling	第九章	3	meiling:004	line_text	meiling:004:text	08-meiling.js	五，六，七……
1258	19	meiling	第九章	4	meiling:005	line_location	meiling:005:location	08-meiling.js	庭院长桌
1259	19	meiling	第九章	4	meiling:005	line_speaker	meiling:005:speaker	08-meiling.js	旁白
1260	19	meiling	第九章	4	meiling:005	line_text	meiling:005:text	08-meiling.js	第七只杯子有时并不真的摆在那里。更多时候，“七”是她把缺席数成可见形状的方式——好让自己还记得：该为谁回头，该为谁把门多留一条缝。
1261	19	meiling	第九章	5	meiling:006	line_location	meiling:006:location	08-meiling.js	庭院长桌
1262	19	meiling	第九章	5	meiling:006	line_speaker	meiling:006:speaker	08-meiling.js	A-017
1263	19	meiling	第九章	5	meiling:006	line_text	meiling:006:text	08-meiling.js	你怕数错吗？
1264	19	meiling	第九章	6	meiling:007	line_location	meiling:007:location	08-meiling.js	庭院长桌
1265	19	meiling	第九章	6	meiling:007	line_speaker	meiling:007:speaker	08-meiling.js	Meiling
1266	19	meiling	第九章	6	meiling:007	line_text	meiling:007:text	08-meiling.js	怕。
1267	19	meiling	第九章	7	meiling:008	line_location	meiling:008:location	08-meiling.js	庭院长桌
1268	19	meiling	第九章	7	meiling:008	line_speaker	meiling:008:speaker	08-meiling.js	Meiling
1269	19	meiling	第九章	7	meiling:008	line_text	meiling:008:text	08-meiling.js	不过更怕的是，少了也没有人回头。
1270	19	meiling	第九章	8	meiling:009	line_location	meiling:009:location	08-meiling.js	回忆
1271	19	meiling	第九章	8	meiling:009	line_speaker	meiling:009:speaker	08-meiling.js	旁白
1272	19	meiling	第九章	8	meiling:009	line_text	meiling:009:text	08-meiling.js	她活着的时候，总拿着名单、矿泉水、别人的外套和别人顺手塞给她的事。谁都默认她会跟上来，也谁都默认少她一个，不会立刻有人发现。
1273	19	meiling	第九章	9	meiling:010	line_location	meiling:010:location	08-meiling.js	回忆
1274	19	meiling	第九章	9	meiling:010	line_speaker	meiling:010:speaker	08-meiling.js	旁白
1275	19	meiling	第九章	9	meiling:010	line_text	meiling:010:text	08-meiling.js	那天前夜下过雨。她一只手抱着矿泉水，一只手攥着名单，鞋底陷在校车旁被踩得发湿的泥里。前面的人把外套、零食和笑声一起往车门里塞，谁也没有回头再数一遍人。
1276	19	meiling	第九章	10	meiling:011	line_location	meiling:011:location	08-meiling.js	回忆
1277	19	meiling	第九章	10	meiling:011	line_speaker	meiling:011:speaker	08-meiling.js	旁白
1278	19	meiling	第九章	10	meiling:011	line_text	meiling:011:text	08-meiling.js	她只是被人群挤落了半步。可等她抬起头时，最后一扇车门已经在她面前合上。她连“我还在这里”都没来得及说。
1279	19	meiling	第九章	11	meiling:012	line_location	meiling:012:location	08-meiling.js	回忆
1280	19	meiling	第九章	11	meiling:012	line_speaker	meiling:012:speaker	08-meiling.js	旁白
1281	19	meiling	第九章	11	meiling:012	line_text	meiling:012:text	08-meiling.js	校车开走以后，她还沿着外侧那条下坡小路追了几步。矿泉水撞着手臂，名单被风掀起，她以为只要再快一点，就还能赶上。
1282	19	meiling	第九章	12	meiling:013	line_location	meiling:013:location	08-meiling.js	回忆
1283	19	meiling	第九章	12	meiling:013	line_speaker	meiling:013:speaker	08-meiling.js	旁白
1284	19	meiling	第九章	12	meiling:013	line_text	meiling:013:text	08-meiling.js	坡道边缘的青苔薄得像没有存在过。她一脚踩上去的时候，先滑出去的是鞋底，然后是手里的矿泉水和名单。
1285	19	meiling	第九章	13	meiling:014	line_location	meiling:014:location	08-meiling.js	回忆
1286	19	meiling	第九章	13	meiling:014	line_speaker	meiling:014:speaker	08-meiling.js	旁白
1287	19	meiling	第九章	13	meiling:014	line_text	meiling:014:text	08-meiling.js	她本能地伸手去捞，身体却先一步失了重心。那一刻她脑子里什么都没剩下，只剩一个很轻、很短的念头：如果有人早一点回头数一遍就好了。
1288	19	meiling	第九章	14	meiling:015	line_location	meiling:015:location	08-meiling.js	后来
1289	19	meiling	第九章	14	meiling:015	line_speaker	meiling:015:speaker	08-meiling.js	旁白
1290	19	meiling	第九章	14	meiling:015	line_text	meiling:015:text	08-meiling.js	后来真正有人发现少了一个人，已经是几天以后。有人是在护坡下面找到她的。矿泉水滚得东一瓶西一瓶，名单被雨打成一团，贴在泥里，像谁仓促丢下的一叠废纸。
1291	19	meiling	第九章	15	meiling:016	line_location	meiling:016:location	08-meiling.js	后来
1292	19	meiling	第九章	15	meiling:016	line_speaker	meiling:016:speaker	08-meiling.js	旁白
1293	19	meiling	第九章	15	meiling:016	line_text	meiling:016:text	08-meiling.js	那几天里，太阳照常落下，校车照常回来，连广播里的铃声都没有为她多停一秒。也正因为一切都如此普通，这件事才更像一块慢慢沉下去的石头。
1294	19	meiling	第九章	16	meiling:017	line_location	meiling:017:location	08-meiling.js	庭院长桌
1295	19	meiling	第九章	16	meiling:017	line_speaker	meiling:017:speaker	08-meiling.js	Meiling
1296	19	meiling	第九章	16	meiling:017	line_text	meiling:017:text	08-meiling.js	后来我才知道，原来努力把所有事都做好，不一定会被谁记住。
1297	19	meiling	第九章	17	meiling:018	line_location	meiling:018:location	08-meiling.js	庭院长桌
1298	19	meiling	第九章	17	meiling:018	line_speaker	meiling:018:speaker	08-meiling.js	Meiling
1299	19	meiling	第九章	17	meiling:018	line_text	meiling:018:text	08-meiling.js	可如果我连这个也不做，好像就真的一点痕迹也没有了。
1300	19	meiling	第九章	18	meiling:019	line_location	meiling:019:location	08-meiling.js	庭院长桌
1301	19	meiling	第九章	18	meiling:019	line_speaker	meiling:019:speaker	08-meiling.js	旁白
1302	19	meiling	第九章	18	meiling:019	line_text	meiling:019:text	08-meiling.js	A-017没把“我记住你了”说出口——那太像又把谁塞回名单末尾的一句客气。她只悄悄把旁边的椅子往里推了半寸，像替某个尚未被念到的位置，先把空隙让出来。
1303		interlude-four-functions	间章十九			chapter_title	interlude-four-functions:title	interlude-19-four-functions.js	间章十九
1304		interlude-four-functions	间章十九			chapter_subtitle	interlude-four-functions:subtitle	interlude-19-four-functions.js	同一语法
1305		interlude-four-functions	间章十九			chapter_location	interlude-four-functions:location	interlude-19-four-functions.js	长桌余温
1306	20	interlude-four-functions	间章十九	0	interlude-four-functions:001	line_eyebrow	interlude-four-functions:001:eyebrow	interlude-19-four-functions.js	Interlude 19
1307	20	interlude-four-functions	间章十九	0	interlude-four-functions:001	line_title	interlude-four-functions:001:title	interlude-19-four-functions.js	同一语法
1308	20	interlude-four-functions	间章十九	0	interlude-four-functions:001	line_subtitle	interlude-four-functions:001:subtitle	interlude-19-four-functions.js	不同的伤口，同一条被省略的主语。
1309	20	interlude-four-functions	间章十九	0	interlude-four-functions:001	line_location	interlude-four-functions:001:location	interlude-19-four-functions.js	长桌余温
1310	20	interlude-four-functions	间章十九	0	interlude-four-functions:001	line_bgmName	interlude-four-functions:001:bgmName	interlude-19-four-functions.js	庭院日常
1311	20	interlude-four-functions	间章十九	1	interlude-four-functions:002	line_location	interlude-four-functions:002:location	interlude-19-four-functions.js	庭院长桌
1312	20	interlude-four-functions	间章十九	1	interlude-four-functions:002	line_speaker	interlude-four-functions:002:speaker	interlude-19-four-functions.js	旁白
1313	20	interlude-four-functions	间章十九	1	interlude-four-functions:002	line_text	interlude-four-functions:002:text	interlude-19-four-functions.js	Meiling 的故事落下最后一个字以后，长桌边安静了很久。风把杯沿的水痕吹干一道，像有谁用指腹抹过尚未归档的泪。
1314	20	interlude-four-functions	间章十九	2	interlude-four-functions:003	line_location	interlude-four-functions:003:location	interlude-19-four-functions.js	庭院长桌
1315	20	interlude-four-functions	间章十九	2	interlude-four-functions:003	line_speaker	interlude-four-functions:003:speaker	interlude-19-four-functions.js	旁白
1316	20	interlude-four-functions	间章十九	2	interlude-four-functions:003	line_text	interlude-four-functions:003:text	interlude-19-four-functions.js	A-017忽然把四个人串成一句没有主语的句子——被需要、被默认、被忘记、被留下。主语从来不是她们自己。更像是某种“别人照常过下去”的日常，在纸上省掉了真正该写出来的那一笔。
1317	20	interlude-four-functions	间章十九	3	interlude-four-functions:004	line_location	interlude-four-functions:004:location	interlude-19-four-functions.js	庭院长桌
1318	20	interlude-four-functions	间章十九	3	interlude-four-functions:004	line_speaker	interlude-four-functions:004:speaker	interlude-19-four-functions.js	旁白
1319	20	interlude-four-functions	间章十九	3	interlude-four-functions:004	line_text	interlude-four-functions:004:text	interlude-19-four-functions.js	若把这句抄到更高的地方，主语还会继续膨胀，膨胀成更轻飘的一群人，把痛说得更像顺口话。省略的从来不只是字，也是责任。
1320	20	interlude-four-functions	间章十九	4	interlude-four-functions:005	line_location	interlude-four-functions:005:location	interlude-19-four-functions.js	庭院长桌
1321	20	interlude-four-functions	间章十九	4	interlude-four-functions:005	line_speaker	interlude-four-functions:005:speaker	interlude-19-four-functions.js	A-017
1322	20	interlude-four-functions	间章十九	4	interlude-four-functions:005	line_text	interlude-four-functions:005:text	interlude-19-four-functions.js	所以庭院才把她们留成……会动的人偶？像证明“痛苦之后仍要有人继续运转”？
1323	20	interlude-four-functions	间章十九	5	interlude-four-functions:006	line_location	interlude-four-functions:006:location	interlude-19-four-functions.js	庭院长桌
1324	20	interlude-four-functions	间章十九	5	interlude-four-functions:006	line_speaker	interlude-four-functions:006:speaker	interlude-19-four-functions.js	Hana
1325	20	interlude-four-functions	间章十九	5	interlude-four-functions:006	line_text	interlude-four-functions:006:text	interlude-19-four-functions.js	别用一句话把她们钉死。她们留下，是因为“尚未被写完的动作”还在她们身上继续。那不是题材，是残响。
1326	20	interlude-four-functions	间章十九	6	interlude-four-functions:007	line_location	interlude-four-functions:007:location	interlude-19-four-functions.js	庭院长桌
1327	20	interlude-four-functions	间章十九	6	interlude-four-functions:007	line_speaker	interlude-four-functions:007:speaker	interlude-19-four-functions.js	旁白
1328	20	interlude-four-functions	间章十九	6	interlude-four-functions:007	line_text	interlude-four-functions:007:text	interlude-19-four-functions.js	那句话落下时，A-017 肩线先松了一瞬，又绷紧——松是因为终于有人肯把她们当人；紧是因为她忽然看清：自己也曾站在省略主语的那一侧，把别人的痛读成剧情。
1329	20	interlude-four-functions	间章十九	7	interlude-four-functions:008	line_location	interlude-four-functions:008:location	interlude-19-four-functions.js	庭院长桌
1330	20	interlude-four-functions	间章十九	7	interlude-four-functions:008	line_speaker	interlude-four-functions:008:speaker	interlude-19-four-functions.js	旁白
1331	20	interlude-four-functions	间章十九	7	interlude-four-functions:008	line_text	interlude-four-functions:008:text	interlude-19-four-functions.js	回廊那头，Shella 正把点心分成两份。她笑得很轻，像怕笑声太重会把空位震碎。A-017的胃随之轻轻收紧——她认出了下一种疼的形状。
1332	20	interlude-four-functions	间章十九	8	interlude-four-functions:009	line_location	interlude-four-functions:009:location	interlude-19-four-functions.js	庭院长桌
1333	20	interlude-four-functions	间章十九	8	interlude-four-functions:009	line_speaker	interlude-four-functions:009:speaker	interlude-19-four-functions.js	A-017
1334	20	interlude-four-functions	间章十九	8	interlude-four-functions:009	line_text	interlude-four-functions:009:text	interlude-19-four-functions.js	……我也会变成某种“功能”吗？在谁的册子里，被写成一句太容易带走的话？
1335	20	interlude-four-functions	间章十九	9	interlude-four-functions:010	line_location	interlude-four-functions:010:location	interlude-19-four-functions.js	庭院长桌
1336	20	interlude-four-functions	间章十九	9	interlude-four-functions:010	line_speaker	interlude-four-functions:010:speaker	interlude-19-four-functions.js	Hana
1337	20	interlude-four-functions	间章十九	9	interlude-four-functions:010	line_text	interlude-four-functions:010:text	interlude-19-four-functions.js	会。只要你允许别人替你写结论。庭院至少还肯给你未定义——那不是你该谢我，是你该抓住的缝。
1338	20	interlude-four-functions	间章十九	10	interlude-four-functions:011	line_location	interlude-four-functions:011:location	interlude-19-four-functions.js	庭院长桌
1339	20	interlude-four-functions	间章十九	10	interlude-four-functions:011	line_speaker	interlude-four-functions:011:speaker	interlude-19-four-functions.js	旁白
1340	20	interlude-four-functions	间章十九	10	interlude-four-functions:011	line_text	interlude-four-functions:011:text	interlude-19-four-functions.js	“未定义”三个字在桌上摊开，不像赦免，更像一页还没干透的墨水——谁伸手去抹，都会同时弄脏自己和纸。
1341	20	interlude-four-functions	间章十九	11	interlude-four-functions:012	line_location	interlude-four-functions:012:location	interlude-19-four-functions.js	庭院长桌
1342	20	interlude-four-functions	间章十九	11	interlude-four-functions:012	line_speaker	interlude-four-functions:012:speaker	interlude-19-four-functions.js	A-017
1343	20	interlude-four-functions	间章十九	11	interlude-four-functions:012	line_text	interlude-four-functions:012:text	interlude-19-four-functions.js	……那我先学一件事：别把她们的残响，翻成一句我自己好带走的话。
1344	20	interlude-four-functions	间章十九	12	interlude-four-functions:013	line_location	interlude-four-functions:013:location	interlude-19-four-functions.js	庭院长桌
1345	20	interlude-four-functions	间章十九	12	interlude-four-functions:013	line_speaker	interlude-four-functions:013:speaker	interlude-19-four-functions.js	旁白
1346	20	interlude-four-functions	间章十九	12	interlude-four-functions:013	line_text	interlude-four-functions:013:text	interlude-19-four-functions.js	远处，Yume 的笔尖在册边停了一瞬，像也听见这段对话。她没有抬头，只在纸缘留下一点极轻的墨点——像提醒：这一行，别替 A-017提前封口。
1347	20	interlude-four-functions	间章十九	13	interlude-four-functions:014	line_location	interlude-four-functions:014:location	interlude-19-four-functions.js	庭院长桌
1348	20	interlude-four-functions	间章十九	13	interlude-four-functions:014	line_speaker	interlude-four-functions:014:speaker	interlude-19-four-functions.js	旁白
1349	20	interlude-four-functions	间章十九	13	interlude-four-functions:014	line_text	interlude-four-functions:014:text	interlude-19-four-functions.js	Shella 把其中一份点心推得更近一点，像推近一个尚未被命名的以后。下一章，笑会露出骨。
1350	20	interlude-four-functions	间章十九	14	interlude-four-functions:015	line_location	interlude-four-functions:015:location	interlude-19-four-functions.js	庭院长桌
1351	20	interlude-four-functions	间章十九	14	interlude-four-functions:015	line_speaker	interlude-four-functions:015:speaker	interlude-19-four-functions.js	旁白
1352	20	interlude-four-functions	间章十九	14	interlude-four-functions:015	line_text	interlude-four-functions:015:text	interlude-19-four-functions.js	Yume 把册边那粒墨轻轻晕开，变成一道窄窄的留白——同一语法里，终于有人肯给主语让出一格，让“她”有机会自己长出来。
1353	20	interlude-four-functions	间章十九	15	interlude-four-functions:016	line_location	interlude-four-functions:016:location	interlude-19-four-functions.js	庭院长桌
1354	20	interlude-four-functions	间章十九	15	interlude-four-functions:016	line_speaker	interlude-four-functions:016:speaker	interlude-19-four-functions.js	旁白
1355	20	interlude-four-functions	间章十九	15	interlude-four-functions:016	line_text	interlude-four-functions:016:text	interlude-19-four-functions.js	长桌渐凉，句子却还没散——它们叠成薄纸，压在下一章的笑底下：笑若太亮，就会照见纸上没写完的“对不起”。
1356		shella	第十章			chapter_title	shella:title	09-shella.js	第十章
1357		shella	第十章			chapter_subtitle	shella:subtitle	09-shella.js	Shella
1358		shella	第十章			chapter_location	shella:location	09-shella.js	留位置的人
1359	21	shella	第十章	0	shella:001	line_eyebrow	shella:001:eyebrow	09-shella.js	Chapter 10
1360	21	shella	第十章	0	shella:001	line_title	shella:001:title	09-shella.js	Shella
1361	21	shella	第十章	0	shella:001	line_subtitle	shella:001:subtitle	09-shella.js	笑不是轻松，笑是告诉这个家：这里还没有彻底空掉。
1362	21	shella	第十章	0	shella:001	line_location	shella:001:location	09-shella.js	留位置的人
1363	21	shella	第十章	0	shella:001	line_bgmName	shella:001:bgmName	09-shella.js	庭院日常
1364	21	shella	第十章	1	shella:002	line_location	shella:002:location	09-shella.js	庭院长桌
1365	21	shella	第十章	1	shella:002	line_speaker	shella:002:speaker	09-shella.js	旁白
1366	21	shella	第十章	1	shella:002	line_text	shella:002:text	09-shella.js	Shella 很喜欢把东西分成两份。两只杯子，两小块点心，两份并排落在桌边的光。A-017一开始以为那只是习惯，后来才知道，那是她活着时就学会的生存方式。
1367	21	shella	第十章	2	shella:003	line_location	shella:003:location	09-shella.js	庭院长桌
1368	21	shella	第十章	2	shella:003	line_speaker	shella:003:speaker	09-shella.js	旁白
1369	21	shella	第十章	2	shella:003	line_text	shella:003:text	09-shella.js	第二份点心旁的那束光，像她刻意没关的一盏小灯——不是为了等谁真的坐下，而是为了让“缺席”不至于被误写成从未存在。
1370	21	shella	第十章	3	shella:004	line_location	shella:004:location	09-shella.js	童年房间
1371	21	shella	第十章	3	shella:004	line_speaker	shella:004:speaker	09-shella.js	旁白
1372	21	shella	第十章	3	shella:004	line_text	shella:004:text	09-shella.js	小时候的 Shella 其实很健康。她会在午后的木地板上跑得一身汗，会踮着脚把两只杯子摆得整整齐齐，然后认真等另一个人回来和自己一起把点心吃完。
1373	21	shella	第十章	4	shella:005	line_location	shella:005:location	09-shella.js	少女房间
1374	21	shella	第十章	4	shella:005	line_speaker	shella:005:speaker	09-shella.js	旁白
1375	21	shella	第十章	4	shella:005	line_text	shella:005:text	09-shella.js	后来她长大了，也渐渐知道那一边的位置不会真的有人回来坐下。可她还是继续分成两份。像只要那一份还被安安稳稳留着，空缺就不会彻底变成空白。
1376	21	shella	第十章	5	shella:006	line_location	shella:006:location	09-shella.js	病房白日
1377	21	shella	第十章	5	shella:006	line_speaker	shella:006:speaker	09-shella.js	旁白
1378	21	shella	第十章	5	shella:006	line_text	shella:006:text	09-shella.js	再后来，先撑不住的却是她自己的身体。病房很白，白得像会把一个人活过的痕迹一点点擦薄。可她床边还是放着两只杯子，床头的小盘里还是会留出第二份。
1379	21	shella	第十章	6	shella:007	line_location	shella:007:location	09-shella.js	病房白日
1380	21	shella	第十章	6	shella:007	line_speaker	shella:007:speaker	09-shella.js	旁白
1381	21	shella	第十章	6	shella:007	line_text	shella:007:text	09-shella.js	她很早就学会了一件事：只要自己还笑着，屋子里的空气就不会立刻塌下去。于是笑慢慢变成了本能。不是因为不痛，而是因为她已经不会用别的表情去留位置。
1382	21	shella	第十章	7	shella:008	line_location	shella:008:location	09-shella.js	病房白日
1383	21	shella	第十章	7	shella:008	line_speaker	shella:008:speaker	09-shella.js	旁白
1384	21	shella	第十章	7	shella:008	line_text	shella:008:text	09-shella.js	直到心跳仪终于在某一个过亮的白天拉成长长一声，她脸上的笑都还没有完全散掉。
1385	21	shella	第十章	8	shella:009	line_location	shella:009:location	09-shella.js	庭院长桌
1386	21	shella	第十章	8	shella:009	line_speaker	shella:009:speaker	09-shella.js	A-017
1387	21	shella	第十章	8	shella:009	line_text	shella:009:text	09-shella.js	你不累吗？
1388	21	shella	第十章	9	shella:010	line_location	shella:010:location	09-shella.js	庭院长桌
1389	21	shella	第十章	9	shella:010	line_speaker	shella:010:speaker	09-shella.js	Shella
1390	21	shella	第十章	9	shella:010	line_text	shella:010:text	09-shella.js	累。
1391	21	shella	第十章	10	shella:011	line_location	shella:011:location	09-shella.js	庭院长桌
1392	21	shella	第十章	10	shella:011	line_speaker	shella:011:speaker	09-shella.js	Shella
1393	21	shella	第十章	10	shella:011	line_text	shella:011:text	09-shella.js	可如果我不笑，仿佛连她那一份也会一起消失。
1394	21	shella	第十章	11	shella:012	line_location	shella:012:location	09-shella.js	庭院长桌
1395	21	shella	第十章	11	shella:012	line_speaker	shella:012:speaker	09-shella.js	旁白
1396	21	shella	第十章	11	shella:012	line_text	shella:012:text	09-shella.js	A-017第一次明白，Shella 把东西分成两份，并不是因为她真的还相信另一个人会回来。她只是太早学会了：有些人一旦不再被谁替她们留位置，就会像从来没有来过。
1397	21	shella	第十章	12	shella:013	line_location	shella:013:location	09-shella.js	庭院长桌
1398	21	shella	第十章	12	shella:013	line_speaker	shella:013:speaker	09-shella.js	旁白
1399	21	shella	第十章	12	shella:013	line_text	shella:013:text	09-shella.js	而庭院之所以把她留下来，也正因为这件事还没有结束。就算另一个人永远不会回来，就算病房里的心跳仪早已停下，Shella 替那一边留的位置，还是固执地继续到了这里。
1400	21	shella	第十章	13	shella:014	line_location	shella:014:location	09-shella.js	庭院长桌
1401	21	shella	第十章	13	shella:014	line_speaker	shella:014:speaker	09-shella.js	旁白
1402	21	shella	第十章	13	shella:014	line_text	shella:014:text	09-shella.js	长桌另一头，Meiling 的指尖掠过杯沿，像在替这桌成双成对的证据又数过一遍。A-017望着那份多出来的甜，忽然想起自己掌心里那张永远多出来的“以后”——原来她们都在用不同的方式，替不会回来的人占座。
1403		mizuki	第十一章			chapter_title	mizuki:title	10-mizuki.js	第十一章
1404		mizuki	第十一章			chapter_subtitle	mizuki:subtitle	10-mizuki.js	Mizuki
1405		mizuki	第十一章			chapter_location	mizuki:location	10-mizuki.js	门边
1406	22	mizuki	第十一章	0	mizuki:001	line_eyebrow	mizuki:001:eyebrow	10-mizuki.js	Chapter 11
1407	22	mizuki	第十一章	0	mizuki:001	line_title	mizuki:001:title	10-mizuki.js	Mizuki
1408	22	mizuki	第十一章	0	mizuki:001	line_subtitle	mizuki:001:subtitle	10-mizuki.js	这一次，我必须先看见。
